	AD_MAG_1	AD_MAG_2	JaccardIndex
3232086	AD138III_FD/BM_out.47.fa	AD128I_FD/BM_out.71.fa	0.794
3431486	AD138III_FD/BM_out.47.fa	AD132III_FD/BM_out.98.fa	0.758
3535174	AD138III_FD/BM_out.47.fa	AD143II_FD/BM_out.91.fa	0.72
3600976	AD138III_FD/BM_out.47.fa	AD138III_FD/BM_out.47.fa	1
3810346	AD138III_FD/BM_out.47.fa	AD148III_FD/BM_out.98.fa	0.754
3828292	AD138III_FD/BM_out.47.fa	AD152III_FD/BM_out.111.fa	0.76
151357	AD138III_FD/BM_out.49.fa	11A_II/BM_out.207.fa	0.74
552151	AD138III_FD/BM_out.49.fa	15A_II/BM_out.118.fa	0.722
815359	AD138III_FD/BM_out.49.fa	17A_III/BM_out.130.fa	0.716
1138387	AD138III_FD/BM_out.49.fa	2AD43II_FD/BM_out.28.fa	0.71
1343769	AD138III_FD/BM_out.49.fa	2AD52I_FD/BM_out.12.fa	0.704
1475373	AD138III_FD/BM_out.49.fa	2AD57I_FD/BM_out.4.fa	0.734
1622929	AD138III_FD/BM_out.49.fa	2AD61I_FD/BM_out.50.fa	0.728
1758521	AD138III_FD/BM_out.49.fa	6A_II/BM_out.149.fa	0.704
2432493	AD138III_FD/BM_out.49.fa	8A_II/BM_out.66.fa	0.706
2512253	AD138III_FD/BM_out.49.fa	9A_II/BM_out.131.fa	0.736
2849239	AD138III_FD/BM_out.49.fa	AD118III_FD/BM_out.82.fa	0.722
2932987	AD138III_FD/BM_out.49.fa	AD121II_FD/BM_out.47.fa	0.728
3078549	AD138III_FD/BM_out.49.fa	AD126III_FD/BM_out.57.fa	0.75
3210153	AD138III_FD/BM_out.49.fa	AD128I_FD/BM_out.52.fa	0.714
3421517	AD138III_FD/BM_out.49.fa	AD132III_FD/BM_out.92.fa	0.726
3465385	AD138III_FD/BM_out.49.fa	AD143II_FD/BM_out.37.fa	0.7
3602971	AD138III_FD/BM_out.49.fa	AD138III_FD/BM_out.49.fa	1
3780437	AD138III_FD/BM_out.49.fa	AD148III_FD/BM_out.77.fa	0.704
3852221	AD138III_FD/BM_out.49.fa	AD152III_FD/BM_out.130.fa	0.714
3622921	AD138III_FD/BM_out.5.fa	AD138III_FD/BM_out.5.fa	1
3606961	AD138III_FD/BM_out.50.fa	AD138III_FD/BM_out.50.fa	1
3608956	AD138III_FD/BM_out.51.fa	AD138III_FD/BM_out.51.fa	1
3610951	AD138III_FD/BM_out.52.fa	AD138III_FD/BM_out.52.fa	1
3612946	AD138III_FD/BM_out.54.fa	AD138III_FD/BM_out.54.fa	1
3614941	AD138III_FD/BM_out.55.fa	AD138III_FD/BM_out.55.fa	1
3616936	AD138III_FD/BM_out.56.fa	AD138III_FD/BM_out.56.fa	1
3618931	AD138III_FD/BM_out.57.fa	AD138III_FD/BM_out.57.fa	1
3620926	AD138III_FD/BM_out.59.fa	AD138III_FD/BM_out.59.fa	1
3634891	AD138III_FD/BM_out.6.fa	AD138III_FD/BM_out.6.fa	1
3624916	AD138III_FD/BM_out.62.fa	AD138III_FD/BM_out.62.fa	1
3626911	AD138III_FD/BM_out.63.fa	AD138III_FD/BM_out.63.fa	1
1319854	AD138III_FD/BM_out.65.fa	2AD48II_FD/BM_out.7.fa	0.722
1525236	AD138III_FD/BM_out.65.fa	2AD57I_FD/BM_out.86.fa	0.718
1632912	AD138III_FD/BM_out.65.fa	2AD61I_FD/BM_out.5.fa	0.712
2715654	AD138III_FD/BM_out.65.fa	AD118III_FD/BM_out.122.fa	0.72
3022730	AD138III_FD/BM_out.65.fa	AD126III_FD/BM_out.17.fa	0.714
3335788	AD138III_FD/BM_out.65.fa	AD132III_FD/BM_out.35.fa	0.706
3628906	AD138III_FD/BM_out.65.fa	AD138III_FD/BM_out.65.fa	1
3744558	AD138III_FD/BM_out.65.fa	AD148III_FD/BM_out.44.fa	0.73
3886132	AD138III_FD/BM_out.65.fa	AD152III_FD/BM_out.24.fa	0.754
320861	AD138III_FD/BM_out.67.fa	13A_III/BM_out.15.fa	0.736
596033	AD138III_FD/BM_out.67.fa	15A_II/BM_out.150.fa	0.712
791445	AD138III_FD/BM_out.67.fa	17A_III/BM_out.107.fa	0.716
1194233	AD138III_FD/BM_out.67.fa	2AD43II_FD/BM_out.69.fa	0.722
1293933	AD138III_FD/BM_out.67.fa	2AD48II_FD/BM_out.61.fa	0.738
1511279	AD138III_FD/BM_out.67.fa	2AD57I_FD/BM_out.77.fa	0.746
1583063	AD138III_FD/BM_out.67.fa	2AD61I_FD/BM_out.19.fa	0.746
1918055	AD138III_FD/BM_out.67.fa	6A_II/BM_out.85.fa	0.74
1983857	AD138III_FD/BM_out.67.fa	7A_III/BM_out.125.fa	0.72
2414561	AD138III_FD/BM_out.67.fa	8A_II/BM_out.57.fa	0.732
2789433	AD138III_FD/BM_out.67.fa	AD118III_FD/BM_out.39.fa	0.758
2974875	AD138III_FD/BM_out.67.fa	AD121II_FD/BM_out.77.fa	0.764
3026719	AD138III_FD/BM_out.67.fa	AD126III_FD/BM_out.19.fa	0.76
3254035	AD138III_FD/BM_out.67.fa	AD128I_FD/BM_out.84.fa	0.734
3417543	AD138III_FD/BM_out.67.fa	AD132III_FD/BM_out.90.fa	0.768
3441471	AD138III_FD/BM_out.67.fa	AD143II_FD/BM_out.15.fa	0.712
3630901	AD138III_FD/BM_out.67.fa	AD138III_FD/BM_out.67.fa	1
3710661	AD138III_FD/BM_out.67.fa	AD148III_FD/BM_out.18.fa	0.712
3941965	AD138III_FD/BM_out.67.fa	AD152III_FD/BM_out.7.fa	0.734
2857230	AD138III_FD/BM_out.69.fa	AD118III_FD/BM_out.86.fa	0.724
3228114	AD138III_FD/BM_out.69.fa	AD128I_FD/BM_out.69.fa	0.702
3632896	AD138III_FD/BM_out.69.fa	AD138III_FD/BM_out.69.fa	1
227152	AD138III_FD/BM_out.7.fa	11A_II/BM_out.83.fa	0.774
292954	AD138III_FD/BM_out.7.fa	13A_III/BM_out.138.fa	0.722
526252	AD138III_FD/BM_out.7.fa	15A_II/BM_out.101.fa	0.728
813388	AD138III_FD/BM_out.7.fa	17A_III/BM_out.128.fa	0.716
1152368	AD138III_FD/BM_out.7.fa	2AD43II_FD/BM_out.36.fa	0.796
1333822	AD138III_FD/BM_out.7.fa	2AD48II_FD/BM_out.92.fa	0.738
1457450	AD138III_FD/BM_out.7.fa	2AD57I_FD/BM_out.39.fa	0.75
1545186	AD138III_FD/BM_out.7.fa	2AD61I_FD/BM_out.101.fa	0.724
2009788	AD138III_FD/BM_out.7.fa	7A_III/BM_out.142.fa	0.706
2460432	AD138III_FD/BM_out.7.fa	8A_II/BM_out.85.fa	0.738
2584060	AD138III_FD/BM_out.7.fa	9A_II/BM_out.202.fa	0.73
2703700	AD138III_FD/BM_out.7.fa	AD118III_FD/BM_out.109.fa	0.854
2960926	AD138III_FD/BM_out.7.fa	AD121II_FD/BM_out.66.fa	0.784
3044674	AD138III_FD/BM_out.7.fa	AD126III_FD/BM_out.33.fa	0.758
3222140	AD138III_FD/BM_out.7.fa	AD128I_FD/BM_out.65.fa	0.734
3283954	AD138III_FD/BM_out.7.fa	AD132III_FD/BM_out.111.fa	0.79
3511270	AD138III_FD/BM_out.7.fa	AD143II_FD/BM_out.73.fa	0.744
3648856	AD138III_FD/BM_out.7.fa	AD138III_FD/BM_out.7.fa	1
3678766	AD138III_FD/BM_out.7.fa	AD148III_FD/BM_out.108.fa	0.792
3937986	AD138III_FD/BM_out.7.fa	AD152III_FD/BM_out.78.fa	0.742
3636886	AD138III_FD/BM_out.70.fa	AD138III_FD/BM_out.70.fa	1
55663	AD138III_FD/BM_out.73.fa	11A_II/BM_out.142.fa	0.868
271015	AD138III_FD/BM_out.73.fa	13A_III/BM_out.120.fa	0.876
532229	AD138III_FD/BM_out.73.fa	15A_II/BM_out.104.fa	0.886
811389	AD138III_FD/BM_out.73.fa	17A_III/BM_out.123.fa	0.914
1198225	AD138III_FD/BM_out.73.fa	2AD43II_FD/BM_out.71.fa	0.908
1287955	AD138III_FD/BM_out.73.fa	2AD48II_FD/BM_out.59.fa	0.876
1533217	AD138III_FD/BM_out.73.fa	2AD57I_FD/BM_out.91.fa	0.918
1565121	AD138III_FD/BM_out.73.fa	2AD61I_FD/BM_out.119.fa	0.932
1862227	AD138III_FD/BM_out.73.fa	6A_II/BM_out.39.fa	0.898
1985855	AD138III_FD/BM_out.73.fa	7A_III/BM_out.126.fa	0.88
2257039	AD138III_FD/BM_out.73.fa	8A_II/BM_out.12.fa	0.858
2649857	AD138III_FD/BM_out.73.fa	9A_II/BM_out.60.fa	0.874
2707683	AD138III_FD/BM_out.73.fa	AD118III_FD/BM_out.111.fa	0.916
2915059	AD138III_FD/BM_out.73.fa	AD121II_FD/BM_out.36.fa	0.89
3048657	AD138III_FD/BM_out.73.fa	AD126III_FD/BM_out.36.fa	0.926
3244069	AD138III_FD/BM_out.73.fa	AD128I_FD/BM_out.79.fa	0.938
3377667	AD138III_FD/BM_out.73.fa	AD132III_FD/BM_out.62.fa	0.918
3507277	AD138III_FD/BM_out.73.fa	AD143II_FD/BM_out.70.fa	0.938
3638881	AD138III_FD/BM_out.73.fa	AD138III_FD/BM_out.73.fa	1
3808371	AD138III_FD/BM_out.73.fa	AD148III_FD/BM_out.96.fa	0.918
3864203	AD138III_FD/BM_out.73.fa	AD152III_FD/BM_out.140.fa	0.884
3640876	AD138III_FD/BM_out.74.fa	AD138III_FD/BM_out.74.fa	1
3642871	AD138III_FD/BM_out.76.fa	AD138III_FD/BM_out.76.fa	1
199234	AD138III_FD/BM_out.78.fa	11A_II/BM_out.62.fa	0.904
474406	AD138III_FD/BM_out.78.fa	13A_III/BM_out.63.fa	0.876
649878	AD138III_FD/BM_out.78.fa	15A_II/BM_out.19.fa	0.896
859248	AD138III_FD/BM_out.78.fa	17A_III/BM_out.160.fa	0.898
1140402	AD138III_FD/BM_out.78.fa	2AD43II_FD/BM_out.2.fa	0.894
1281976	AD138III_FD/BM_out.78.fa	2AD48II_FD/BM_out.52.fa	0.764
1513280	AD138III_FD/BM_out.78.fa	2AD57I_FD/BM_out.78.fa	0.882
1664824	AD138III_FD/BM_out.78.fa	2AD61I_FD/BM_out.88.fa	0.888
1914074	AD138III_FD/BM_out.78.fa	6A_II/BM_out.83.fa	0.876
2063624	AD138III_FD/BM_out.78.fa	7A_III/BM_out.196.fa	0.886
2278976	AD138III_FD/BM_out.78.fa	8A_II/BM_out.149.fa	0.878
2474388	AD138III_FD/BM_out.78.fa	9A_II/BM_out.100.fa	0.862
2755542	AD138III_FD/BM_out.78.fa	AD118III_FD/BM_out.156.fa	0.87
3042678	AD138III_FD/BM_out.78.fa	AD126III_FD/BM_out.31.fa	0.87
3246066	AD138III_FD/BM_out.78.fa	AD128I_FD/BM_out.7.fa	0.878
3363712	AD138III_FD/BM_out.78.fa	AD132III_FD/BM_out.53.fa	0.87
3523232	AD138III_FD/BM_out.78.fa	AD143II_FD/BM_out.7.fa	0.886
3644866	AD138III_FD/BM_out.78.fa	AD138III_FD/BM_out.78.fa	1
3714656	AD138III_FD/BM_out.78.fa	AD148III_FD/BM_out.1.fa	0.856
3926020	AD138III_FD/BM_out.78.fa	AD152III_FD/BM_out.65.fa	0.89
173313	AD138III_FD/BM_out.79.fa	11A_II/BM_out.32.fa	0.992
699729	AD138III_FD/BM_out.79.fa	15A_II/BM_out.236.fa	0.992
1036715	AD138III_FD/BM_out.79.fa	17A_III/BM_out.44.fa	0.99
1134421	AD138III_FD/BM_out.79.fa	2AD43II_FD/BM_out.24.fa	0.992
1252067	AD138III_FD/BM_out.79.fa	2AD48II_FD/BM_out.29.fa	0.988
1377689	AD138III_FD/BM_out.79.fa	2AD52I_FD/BM_out.48.fa	0.988
1489353	AD138III_FD/BM_out.79.fa	2AD57I_FD/BM_out.60.fa	0.942
1654855	AD138III_FD/BM_out.79.fa	2AD61I_FD/BM_out.79.fa	0.992
2209187	AD138III_FD/BM_out.79.fa	7A_III/BM_out.99.fa	0.99
2398617	AD138III_FD/BM_out.79.fa	8A_II/BM_out.45.fa	0.992
2615963	AD138III_FD/BM_out.79.fa	9A_II/BM_out.27.fa	0.996
2751555	AD138III_FD/BM_out.79.fa	AD118III_FD/BM_out.152.fa	0.99
2899111	AD138III_FD/BM_out.79.fa	AD121II_FD/BM_out.27.fa	0.992
3072589	AD138III_FD/BM_out.79.fa	AD126III_FD/BM_out.50.fa	0.99
3212169	AD138III_FD/BM_out.79.fa	AD128I_FD/BM_out.55.fa	0.98
3353743	AD138III_FD/BM_out.79.fa	AD132III_FD/BM_out.48.fa	0.992
3531209	AD138III_FD/BM_out.79.fa	AD143II_FD/BM_out.87.fa	0.992
3646861	AD138III_FD/BM_out.79.fa	AD138III_FD/BM_out.79.fa	1
3722633	AD138III_FD/BM_out.79.fa	AD148III_FD/BM_out.26.fa	0.992
3963907	AD138III_FD/BM_out.79.fa	AD152III_FD/BM_out.93.fa	0.978
3650851	AD138III_FD/BM_out.82.fa	AD138III_FD/BM_out.82.fa	1
346794	AD138III_FD/BM_out.83.fa	13A_III/BM_out.176.fa	0.726
675804	AD138III_FD/BM_out.83.fa	15A_II/BM_out.218.fa	0.762
879192	AD138III_FD/BM_out.83.fa	17A_III/BM_out.170.fa	0.73
1236118	AD138III_FD/BM_out.83.fa	2AD48II_FD/BM_out.16.fa	0.766
1413584	AD138III_FD/BM_out.83.fa	2AD57I_FD/BM_out.109.fa	0.76
1796432	AD138III_FD/BM_out.83.fa	6A_II/BM_out.18.fa	0.744
2069610	AD138III_FD/BM_out.83.fa	7A_III/BM_out.200.fa	0.756
2247076	AD138III_FD/BM_out.83.fa	8A_II/BM_out.124.fa	0.754
3052652	AD138III_FD/BM_out.83.fa	AD126III_FD/BM_out.38.fa	0.758
3652846	AD138III_FD/BM_out.83.fa	AD138III_FD/BM_out.83.fa	1
3654841	AD138III_FD/BM_out.85.fa	AD138III_FD/BM_out.85.fa	1
964936	AD138III_FD/BM_out.86.fa	17A_III/BM_out.245.fa	0.81
1277994	AD138III_FD/BM_out.86.fa	2AD48II_FD/BM_out.4.fa	0.7
3656836	AD138III_FD/BM_out.86.fa	AD138III_FD/BM_out.86.fa	1
3658831	AD138III_FD/BM_out.88.fa	AD138III_FD/BM_out.88.fa	1
3660826	AD138III_FD/BM_out.89.fa	AD138III_FD/BM_out.89.fa	1
3670801	AD138III_FD/BM_out.9.fa	AD138III_FD/BM_out.9.fa	1
604025	AD138III_FD/BM_out.93.fa	15A_II/BM_out.155.fa	0.874
1044699	AD138III_FD/BM_out.93.fa	17A_III/BM_out.49.fa	0.916
1557157	AD138III_FD/BM_out.93.fa	2AD61I_FD/BM_out.113.fa	0.872
1830335	AD138III_FD/BM_out.93.fa	6A_II/BM_out.21.fa	0.7
2522253	AD138III_FD/BM_out.93.fa	9A_II/BM_out.145.fa	0.842
2759539	AD138III_FD/BM_out.93.fa	AD118III_FD/BM_out.159.fa	0.856
3291937	AD138III_FD/BM_out.93.fa	AD132III_FD/BM_out.115.fa	0.954
3662821	AD138III_FD/BM_out.93.fa	AD138III_FD/BM_out.93.fa	1
3664816	AD138III_FD/BM_out.95.fa	AD138III_FD/BM_out.95.fa	1
83593	AD138III_FD/BM_out.96.fa	11A_II/BM_out.159.fa	0.708
298945	AD138III_FD/BM_out.96.fa	13A_III/BM_out.143.fa	0.71
1718673	AD138III_FD/BM_out.96.fa	6A_II/BM_out.122.fa	0.734
3666811	AD138III_FD/BM_out.96.fa	AD138III_FD/BM_out.96.fa	1
2757548	AD138III_FD/BM_out.98.fa	AD118III_FD/BM_out.157.fa	0.726
3668806	AD138III_FD/BM_out.98.fa	AD138III_FD/BM_out.98.fa	1
3756542	AD138III_FD/BM_out.98.fa	AD148III_FD/BM_out.56.fa	0.724
43597	AD143II_FD/BM_out.10.fa	11A_II/BM_out.134.fa	0.85
342697	AD143II_FD/BM_out.10.fa	13A_III/BM_out.173.fa	0.826
757449	AD143II_FD/BM_out.10.fa	15A_II/BM_out.74.fa	0.876
1014675	AD143II_FD/BM_out.10.fa	17A_III/BM_out.284.fa	0.796
1156249	AD143II_FD/BM_out.10.fa	2AD43II_FD/BM_out.3.fa	0.856
1255949	AD143II_FD/BM_out.10.fa	2AD48II_FD/BM_out.31.fa	0.846
1505199	AD143II_FD/BM_out.10.fa	2AD57I_FD/BM_out.73.fa	0.834
1561031	AD143II_FD/BM_out.10.fa	2AD61I_FD/BM_out.117.fa	0.88
1919951	AD143II_FD/BM_out.10.fa	6A_II/BM_out.88.fa	0.884
2103399	AD143II_FD/BM_out.10.fa	7A_III/BM_out.235.fa	0.83
2426427	AD143II_FD/BM_out.10.fa	8A_II/BM_out.62.fa	0.838
2520145	AD143II_FD/BM_out.10.fa	9A_II/BM_out.144.fa	0.84
2769395	AD143II_FD/BM_out.10.fa	AD118III_FD/BM_out.16.fa	0.88
2912963	AD143II_FD/BM_out.10.fa	AD121II_FD/BM_out.34.fa	0.838
3128315	AD143II_FD/BM_out.10.fa	AD126III_FD/BM_out.89.fa	0.862
3164207	AD143II_FD/BM_out.10.fa	AD128I_FD/BM_out.21.fa	0.892
3325721	AD143II_FD/BM_out.10.fa	AD132III_FD/BM_out.29.fa	0.846
3435391	AD143II_FD/BM_out.10.fa	AD143II_FD/BM_out.10.fa	1
3592917	AD143II_FD/BM_out.10.fa	AD138III_FD/BM_out.3.fa	0.81
3792317	AD143II_FD/BM_out.10.fa	AD148III_FD/BM_out.85.fa	0.858
3907969	AD143II_FD/BM_out.10.fa	AD152III_FD/BM_out.48.fa	0.85
3437386	AD143II_FD/BM_out.11.fa	AD143II_FD/BM_out.11.fa	1
518171	AD143II_FD/BM_out.12.fa	13A_III/BM_out.94.fa	0.796
689655	AD143II_FD/BM_out.12.fa	15A_II/BM_out.228.fa	0.842
1136311	AD143II_FD/BM_out.12.fa	2AD43II_FD/BM_out.26.fa	0.728
1305801	AD143II_FD/BM_out.12.fa	2AD48II_FD/BM_out.67.fa	0.866
1527135	AD143II_FD/BM_out.12.fa	2AD57I_FD/BM_out.88.fa	0.812
1574991	AD143II_FD/BM_out.12.fa	2AD61I_FD/BM_out.14.fa	0.848
1778379	AD143II_FD/BM_out.12.fa	6A_II/BM_out.164.fa	0.834
2109383	AD143II_FD/BM_out.12.fa	7A_III/BM_out.238.fa	0.892
2382561	AD143II_FD/BM_out.12.fa	8A_II/BM_out.32.fa	0.812
2581961	AD143II_FD/BM_out.12.fa	9A_II/BM_out.201.fa	0.798
2827223	AD143II_FD/BM_out.12.fa	AD118III_FD/BM_out.66.fa	0.704
2885049	AD143II_FD/BM_out.12.fa	AD121II_FD/BM_out.19.fa	0.764
3086443	AD143II_FD/BM_out.12.fa	AD126III_FD/BM_out.63.fa	0.858
3206083	AD143II_FD/BM_out.12.fa	AD128I_FD/BM_out.49.fa	0.86
3331705	AD143II_FD/BM_out.12.fa	AD132III_FD/BM_out.33.fa	0.876
3439381	AD143II_FD/BM_out.12.fa	AD143II_FD/BM_out.12.fa	1
3738481	AD143II_FD/BM_out.12.fa	AD148III_FD/BM_out.38.fa	0.852
3720	AD143II_FD/BM_out.15.fa	11A_II/BM_out.104.fa	0.744
320766	AD143II_FD/BM_out.15.fa	13A_III/BM_out.15.fa	0.772
595938	AD143II_FD/BM_out.15.fa	15A_II/BM_out.150.fa	0.752
791350	AD143II_FD/BM_out.15.fa	17A_III/BM_out.107.fa	0.762
1194138	AD143II_FD/BM_out.15.fa	2AD43II_FD/BM_out.69.fa	0.78
1293838	AD143II_FD/BM_out.15.fa	2AD48II_FD/BM_out.61.fa	0.782
1511184	AD143II_FD/BM_out.15.fa	2AD57I_FD/BM_out.77.fa	0.832
1582968	AD143II_FD/BM_out.15.fa	2AD61I_FD/BM_out.19.fa	0.78
1917960	AD143II_FD/BM_out.15.fa	6A_II/BM_out.85.fa	0.746
1983762	AD143II_FD/BM_out.15.fa	7A_III/BM_out.125.fa	0.772
2414466	AD143II_FD/BM_out.15.fa	8A_II/BM_out.57.fa	0.762
2633806	AD143II_FD/BM_out.15.fa	9A_II/BM_out.48.fa	0.748
2789338	AD143II_FD/BM_out.15.fa	AD118III_FD/BM_out.39.fa	0.796
2974780	AD143II_FD/BM_out.15.fa	AD121II_FD/BM_out.77.fa	0.802
3026624	AD143II_FD/BM_out.15.fa	AD126III_FD/BM_out.19.fa	0.81
3253940	AD143II_FD/BM_out.15.fa	AD128I_FD/BM_out.84.fa	0.816
3417448	AD143II_FD/BM_out.15.fa	AD132III_FD/BM_out.90.fa	0.774
3441376	AD143II_FD/BM_out.15.fa	AD143II_FD/BM_out.15.fa	1
3630806	AD143II_FD/BM_out.15.fa	AD138III_FD/BM_out.67.fa	0.712
3710566	AD143II_FD/BM_out.15.fa	AD148III_FD/BM_out.18.fa	0.794
3941870	AD143II_FD/BM_out.15.fa	AD152III_FD/BM_out.7.fa	0.788
500227	AD143II_FD/BM_out.18.fa	13A_III/BM_out.82.fa	0.716
685669	AD143II_FD/BM_out.18.fa	15A_II/BM_out.224.fa	0.802
1230031	AD143II_FD/BM_out.18.fa	2AD48II_FD/BM_out.12.fa	0.938
1379581	AD143II_FD/BM_out.18.fa	2AD52I_FD/BM_out.49.fa	0.932
1523149	AD143II_FD/BM_out.18.fa	2AD57I_FD/BM_out.85.fa	0.912
1626837	AD143II_FD/BM_out.18.fa	2AD61I_FD/BM_out.53.fa	0.932
1782369	AD143II_FD/BM_out.18.fa	6A_II/BM_out.167.fa	0.788
2171199	AD143II_FD/BM_out.18.fa	7A_III/BM_out.6.fa	0.786
2332713	AD143II_FD/BM_out.18.fa	8A_II/BM_out.197.fa	0.754
2534107	AD143II_FD/BM_out.18.fa	9A_II/BM_out.153.fa	0.778
3112367	AD143II_FD/BM_out.18.fa	AD126III_FD/BM_out.79.fa	0.934
3241977	AD143II_FD/BM_out.18.fa	AD128I_FD/BM_out.78.fa	0.904
3293821	AD143II_FD/BM_out.18.fa	AD132III_FD/BM_out.119.fa	0.932
3443371	AD143II_FD/BM_out.18.fa	AD143II_FD/BM_out.18.fa	1
3582951	AD143II_FD/BM_out.18.fa	AD138III_FD/BM_out.2.fa	0.778
3676669	AD143II_FD/BM_out.18.fa	AD148III_FD/BM_out.105.fa	0.826
3921931	AD143II_FD/BM_out.18.fa	AD152III_FD/BM_out.62.fa	0.944
3445366	AD143II_FD/BM_out.19.fa	AD143II_FD/BM_out.19.fa	1
400533	AD143II_FD/BM_out.2.fa	13A_III/BM_out.219.fa	0.714
717579	AD143II_FD/BM_out.2.fa	15A_II/BM_out.36.fa	0.71
1214085	AD143II_FD/BM_out.2.fa	2AD43II_FD/BM_out.84.fa	0.766
1257953	AD143II_FD/BM_out.2.fa	2AD48II_FD/BM_out.32.fa	0.738
1804309	AD143II_FD/BM_out.2.fa	6A_II/BM_out.198.fa	0.716
2661729	AD143II_FD/BM_out.2.fa	9A_II/BM_out.6.fa	0.708
3182163	AD143II_FD/BM_out.2.fa	AD128I_FD/BM_out.34.fa	0.744
3455341	AD143II_FD/BM_out.2.fa	AD143II_FD/BM_out.2.fa	1
3949853	AD143II_FD/BM_out.2.fa	AD152III_FD/BM_out.84.fa	0.738
3447361	AD143II_FD/BM_out.21.fa	AD143II_FD/BM_out.21.fa	1
3409476	AD143II_FD/BM_out.25.fa	AD132III_FD/BM_out.82.fa	0.714
3449356	AD143II_FD/BM_out.25.fa	AD143II_FD/BM_out.25.fa	1
3451351	AD143II_FD/BM_out.28.fa	AD143II_FD/BM_out.28.fa	1
3453346	AD143II_FD/BM_out.29.fa	AD143II_FD/BM_out.29.fa	1
3471301	AD143II_FD/BM_out.3.fa	AD143II_FD/BM_out.3.fa	1
3457336	AD143II_FD/BM_out.30.fa	AD143II_FD/BM_out.30.fa	1
514193	AD143II_FD/BM_out.31.fa	13A_III/BM_out.91.fa	0.702
1222063	AD143II_FD/BM_out.31.fa	2AD43II_FD/BM_out.92.fa	0.778
1321763	AD143II_FD/BM_out.31.fa	2AD48II_FD/BM_out.80.fa	0.842
2982765	AD143II_FD/BM_out.31.fa	AD121II_FD/BM_out.80.fa	0.756
3108387	AD143II_FD/BM_out.31.fa	AD126III_FD/BM_out.77.fa	0.818
3156243	AD143II_FD/BM_out.31.fa	AD128I_FD/BM_out.17.fa	0.792
3349661	AD143II_FD/BM_out.31.fa	AD132III_FD/BM_out.44.fa	0.83
3459331	AD143II_FD/BM_out.31.fa	AD143II_FD/BM_out.31.fa	1
3716557	AD143II_FD/BM_out.31.fa	AD148III_FD/BM_out.20.fa	0.808
3866107	AD143II_FD/BM_out.31.fa	AD152III_FD/BM_out.141.fa	0.844
3461326	AD143II_FD/BM_out.35.fa	AD143II_FD/BM_out.35.fa	1
49593	AD143II_FD/BM_out.36.fa	11A_II/BM_out.139.fa	0.88
324765	AD143II_FD/BM_out.36.fa	13A_III/BM_out.161.fa	0.932
723565	AD143II_FD/BM_out.36.fa	15A_II/BM_out.42.fa	0.9
849187	AD143II_FD/BM_out.36.fa	17A_III/BM_out.154.fa	0.88
1148287	AD143II_FD/BM_out.36.fa	2AD43II_FD/BM_out.34.fa	0.902
1238017	AD143II_FD/BM_out.36.fa	2AD48II_FD/BM_out.17.fa	0.882
1387567	AD143II_FD/BM_out.36.fa	2AD52I_FD/BM_out.53.fa	0.86
1433429	AD143II_FD/BM_out.36.fa	2AD57I_FD/BM_out.1.fa	0.902
1604913	AD143II_FD/BM_out.36.fa	2AD61I_FD/BM_out.3.fa	0.884
1820265	AD143II_FD/BM_out.36.fa	6A_II/BM_out.210.fa	0.808
1949875	AD143II_FD/BM_out.36.fa	7A_III/BM_out.105.fa	0.902
2288855	AD143II_FD/BM_out.36.fa	8A_II/BM_out.160.fa	0.89
2585961	AD143II_FD/BM_out.36.fa	9A_II/BM_out.204.fa	0.888
2837205	AD143II_FD/BM_out.36.fa	AD118III_FD/BM_out.72.fa	0.912
2903007	AD143II_FD/BM_out.36.fa	AD121II_FD/BM_out.29.fa	0.912
3070503	AD143II_FD/BM_out.36.fa	AD126III_FD/BM_out.4.fa	0.878
3184161	AD143II_FD/BM_out.36.fa	AD128I_FD/BM_out.37.fa	0.894
3399513	AD143II_FD/BM_out.36.fa	AD132III_FD/BM_out.74.fa	0.874
3463321	AD143II_FD/BM_out.36.fa	AD143II_FD/BM_out.36.fa	1
3806289	AD143II_FD/BM_out.36.fa	AD148III_FD/BM_out.95.fa	0.898
3915959	AD143II_FD/BM_out.36.fa	AD152III_FD/BM_out.58.fa	0.928
151288	AD143II_FD/BM_out.37.fa	11A_II/BM_out.207.fa	0.736
458364	AD143II_FD/BM_out.37.fa	13A_III/BM_out.50.fa	0.72
552082	AD143II_FD/BM_out.37.fa	15A_II/BM_out.118.fa	0.708
1138318	AD143II_FD/BM_out.37.fa	2AD43II_FD/BM_out.28.fa	0.748
1297838	AD143II_FD/BM_out.37.fa	2AD48II_FD/BM_out.63.fa	0.714
1343700	AD143II_FD/BM_out.37.fa	2AD52I_FD/BM_out.12.fa	0.704
1622860	AD143II_FD/BM_out.37.fa	2AD61I_FD/BM_out.50.fa	0.75
1758452	AD143II_FD/BM_out.37.fa	6A_II/BM_out.149.fa	0.7
2432424	AD143II_FD/BM_out.37.fa	8A_II/BM_out.66.fa	0.72
2512184	AD143II_FD/BM_out.37.fa	9A_II/BM_out.131.fa	0.7
2932918	AD143II_FD/BM_out.37.fa	AD121II_FD/BM_out.47.fa	0.728
3078480	AD143II_FD/BM_out.37.fa	AD126III_FD/BM_out.57.fa	0.726
3210084	AD143II_FD/BM_out.37.fa	AD128I_FD/BM_out.52.fa	0.74
3465316	AD143II_FD/BM_out.37.fa	AD143II_FD/BM_out.37.fa	1
